Person.id|Person.id|creationDate
4398046512826|30786325577980|2012-06-16T12:51:15.365+0000
4398046512826|30786325578088|2012-06-19T19:45:31.235+0000
4398046512826|30786325578441|2012-06-08T07:03:46.757+0000
4398046512826|30786325578525|2012-05-25T10:50:07.750+0000
4398046512826|30786325578737|2012-06-30T00:01:42.154+0000
4398046512826|30786325578938|2012-06-18T02:05:03.226+0000
4398046512826|30786325579492|2012-06-30T12:36:48.955+0000
4398046512826|30786325579720|2012-07-14T09:59:29.441+0000
4398046512826|30786325580117|2012-06-07T20:28:47.738+0000
4398046512826|30786325580376|2012-06-29T21:32:28.736+0000
4398046512826|30786325580773|2012-07-16T09:00:33.756+0000
4398046512826|30786325581206|2012-07-01T00:19:09.307+0000
4398046512826|30786325581282|2012-07-19T11:56:32.234+0000
4398046512826|30786325581370|2012-05-21T12:46:04.876+0000
4398046512826|30786325581473|2012-07-15T15:28:03.458+0000
4398046512826|30786325581549|2012-05-31T11:12:54.579+0000
4398046512826|32985348833887|2012-09-11T16:01:01.518+0000
4398046512826|32985348834329|2012-08-06T17:09:47.151+0000
4398046512826|32985348834796|2012-09-06T15:06:14.483+0000
4398046512826|32985348834992|2012-08-09T18:37:01.565+0000
4398046512826|32985348835435|2012-08-31T20:09:08.859+0000
4398046512826|32985348835923|2012-07-26T16:13:18.480+0000
4398046512826|32985348836292|2012-09-05T16:39:44.703+0000
6597069768287|24189255811663|2011-12-29T21:02:12.317+0000
10995116278915|10995116279461|2011-01-11T12:11:52.238+0000
10995116278915|10995116279539|2010-12-15T12:45:00.788+0000
10995116278915|10995116279937|2010-12-11T11:13:46.802+0000
10995116278915|10995116280688|2010-12-20T01:55:12.477+0000
10995116278915|13194139533618|2011-02-18T09:52:31.780+0000
10995116278915|13194139534191|2011-02-01T22:51:08.344+0000
10995116278915|13194139534548|2011-02-09T05:43:04.798+0000
10995116278915|13194139534730|2011-02-15T08:07:35.486+0000
10995116278915|13194139535717|2011-01-27T16:31:47.222+0000
10995116278915|13194139535933|2011-03-11T22:35:38.327+0000
10995116278915|13194139536501|2011-02-22T04:57:42.782+0000
10995116278915|15393162789859|2011-04-29T08:12:17.665+0000
10995116278915|15393162789983|2011-03-27T20:33:09.485+0000
10995116278915|17592186044994|2011-06-06T08:42:08.754+0000
10995116278915|17592186047473|2011-07-16T21:06:59.338+0000
10995116278915|19791209301883|2011-08-27T16:40:40.807+0000
10995116278915|19791209302425|2011-09-16T15:59:12.995+0000
10995116278915|19791209302521|2011-07-12T15:38:09.511+0000
10995116278915|19791209303016|2011-08-24T07:24:24.377+0000
10995116278915|19791209303138|2011-08-30T08:04:19.466+0000
10995116278915|19791209303409|2011-08-13T06:28:17.036+0000
10995116278915|21990232555639|2011-10-09T05:24:12.857+0000
10995116278915|21990232556491|2011-11-18T12:05:06.108+0000
10995116278915|21990232557314|2011-11-20T15:14:02.888+0000
10995116278915|21990232558990|2011-10-27T11:39:14.880+0000
10995116278915|24189255812574|2011-11-11T02:52:19.068+0000
10995116278915|24189255812657|2012-01-06T07:03:21.203+0000
10995116278915|24189255812890|2011-11-23T03:57:52.787+0000
10995116278915|24189255813943|2011-12-31T12:28:29.518+0000
10995116278915|24189255814889|2011-12-10T06:50:34.077+0000
10995116278915|24189255814900|2011-12-18T23:22:20.332+0000
10995116278915|26388279067734|2012-02-17T15:17:39.148+0000
10995116278915|26388279068324|2012-01-20T01:11:44.502+0000
10995116278915|26388279070070|2012-03-10T12:20:16.255+0000
10995116278915|28587302323597|2012-05-12T06:37:59.165+0000
10995116278915|28587302323682|2012-04-17T02:59:23.095+0000
10995116278915|28587302324825|2012-04-12T21:12:21.966+0000
10995116278915|30786325579189|2012-06-22T07:03:16.585+0000
10995116278915|30786325579755|2012-06-21T16:36:03.217+0000
10995116278915|30786325581345|2012-05-21T00:09:22.503+0000
10995116279491|10995116279587|2010-12-26T07:57:05.697+0000
10995116279491|10995116281277|2011-01-20T08:49:43.583+0000
10995116279491|13194139535450|2011-02-13T16:24:21.700+0000
10995116279491|13194139535625|2011-01-27T01:06:32.076+0000
10995116279491|13194139536061|2011-02-12T10:31:47.917+0000
10995116279491|15393162789569|2011-05-03T00:15:46.970+0000
10995116279491|15393162790921|2011-04-26T10:24:39.322+0000
10995116279491|15393162791313|2011-04-06T20:37:16.679+0000
10995116279491|15393162791608|2011-03-18T07:39:54.262+0000
10995116279491|15393162791621|2011-04-23T16:48:58.808+0000
10995116279491|17592186044731|2011-05-21T18:00:40.941+0000
10995116279491|17592186045047|2011-06-24T19:25:24.397+0000
10995116279491|19791209300761|2011-09-18T10:56:02.118+0000
10995116279491|19791209300796|2011-08-12T17:40:04.124+0000
10995116279491|19791209301833|2011-07-31T09:16:20.984+0000
10995116279491|21990232556897|2011-10-23T17:36:44.136+0000
10995116279491|21990232557875|2011-10-25T17:12:04.342+0000
10995116279491|21990232558836|2011-10-12T19:59:29.405+0000
10995116279491|24189255813101|2012-01-21T10:42:15.679+0000
10995116279491|24189255814486|2011-12-14T19:18:20.648+0000
10995116279491|24189255814716|2012-01-10T23:51:43.613+0000
10995116279491|26388279066764|2012-03-03T21:24:56.568+0000
10995116279491|26388279067066|2012-01-28T19:30:06.388+0000
10995116279491|26388279067534|2012-02-04T06:11:31.111+0000
10995116279491|26388279067669|2012-02-12T13:33:27.646+0000
10995116279491|26388279068635|2012-02-12T01:29:19.253+0000
10995116279491|26388279068856|2012-03-12T14:16:30.822+0000
10995116279491|26388279069209|2012-01-19T13:56:24.638+0000
10995116279491|26388279069508|2012-02-19T05:10:56.219+0000
10995116279491|26388279070247|2012-02-16T11:40:41.016+0000
10995116279491|28587302323682|2012-03-23T01:26:10.335+0000
10995116279491|28587302324174|2012-04-13T01:50:44.467+0000
10995116279491|30786325579845|2012-05-31T04:59:40.080+0000
10995116279491|32985348833548|2012-08-08T08:53:17.475+0000
10995116279491|32985348834375|2012-08-21T19:55:23.623+0000
10995116279491|32985348834937|2012-08-18T02:12:43.680+0000
10995116279491|32985348835678|2012-08-05T14:16:31.459+0000
10995116280436|10995116280797|2011-01-23T04:12:34.753+0000
10995116280436|10995116280854|2010-12-28T14:53:56.146+0000
10995116280436|10995116281275|2011-01-20T19:57:19.363+0000
10995116280436|13194139533588|2011-02-23T12:21:39.373+0000
10995116280436|13194139534721|2011-02-22T05:01:45.197+0000
10995116280436|13194139535446|2011-02-05T16:50:16.466+0000
10995116280436|13194139535574|2011-03-06T11:43:08.907+0000
10995116280436|13194139535717|2011-02-04T20:48:17.103+0000
10995116280436|13194139535834|2011-03-01T23:05:01.162+0000
10995116280436|15393162789410|2011-04-27T00:04:06.204+0000
10995116280436|15393162789859|2011-04-17T01:44:53.830+0000
10995116280436|15393162790347|2011-05-10T18:42:30.224+0000
10995116280436|15393162790796|2011-05-26T11:39:14.684+0000
10995116280436|15393162791210|2011-04-13T00:44:56.010+0000
10995116280436|15393162791400|2011-05-01T00:27:40.460+0000
10995116280436|15393162791421|2011-04-14T03:12:49.751+0000
10995116280436|15393162791447|2011-04-30T03:32:30.850+0000
10995116280436|17592186044504|2011-05-15T11:06:42.861+0000
10995116280436|17592186044994|2011-05-21T15:00:02.457+0000
10995116280436|17592186045096|2011-07-23T05:09:12.142+0000
10995116280436|17592186045165|2011-06-30T07:04:09.209+0000
10995116280436|17592186046943|2011-06-25T07:23:13.589+0000
10995116280436|17592186047246|2011-05-22T22:30:23.537+0000
10995116280436|17592186047267|2011-05-28T15:07:37.279+0000
10995116280436|17592186047643|2011-06-30T06:34:39.283+0000
10995116280436|17592186047759|2011-06-19T20:32:51.448+0000
10995116280436|17592186048021|2011-05-20T10:54:44.215+0000
10995116280436|19791209300608|2011-08-10T04:56:51.183+0000
10995116280436|19791209300990|2011-08-22T01:39:54.779+0000
10995116280436|19791209301023|2011-09-15T18:29:55.319+0000
10995116280436|19791209301454|2011-08-03T05:54:38.355+0000
10995116280436|19791209301883|2011-09-07T11:11:06.735+0000
10995116280436|19791209302377|2011-08-29T20:46:13.332+0000
10995116280436|19791209302425|2011-09-16T16:13:29.129+0000
10995116280436|19791209303477|2011-08-09T02:14:38.393+0000
10995116280436|19791209303491|2011-08-19T19:41:02.081+0000
10995116280436|19791209303632|2011-08-28T04:55:03.360+0000
10995116280436|21990232555801|2011-10-10T15:11:26.392+0000
10995116280436|21990232556725|2011-09-24T15:28:56.473+0000
10995116280436|21990232557315|2011-10-04T14:11:32.742+0000
10995116280436|21990232558653|2011-10-13T20:14:24.819+0000
10995116280436|21990232558750|2011-10-31T21:22:41.642+0000
10995116280436|24189255811277|2011-12-24T16:47:50.845+0000
10995116280436|24189255811654|2011-12-18T18:44:21.508+0000
10995116280436|24189255811663|2011-12-22T19:18:46.617+0000
10995116280436|24189255811707|2011-11-26T14:17:46.161+0000
10995116280436|24189255812896|2011-12-30T10:59:00.030+0000
10995116280436|24189255813174|2011-12-24T08:31:39.702+0000
10995116280436|24189255813517|2011-12-17T10:07:23.397+0000
10995116280436|24189255813524|2011-12-11T16:41:34.752+0000
10995116280436|26388279066664|2012-01-14T05:01:00.391+0000
10995116280436|26388279066989|2012-03-18T18:36:19.777+0000
10995116280436|26388279067039|2012-02-06T08:58:07.940+0000
10995116280436|26388279067047|2012-02-12T14:00:06.817+0000
10995116280436|26388279067159|2012-02-09T22:39:59.801+0000
10995116280436|26388279067805|2012-03-13T00:51:32.061+0000
10995116280436|26388279068485|2012-02-14T12:37:15.502+0000
10995116280436|26388279068735|2012-01-11T13:58:04.742+0000
10995116280436|26388279069399|2012-02-15T21:01:37.662+0000
10995116280436|26388279069695|2012-03-12T17:55:42.737+0000
10995116280436|26388279069872|2012-03-01T21:58:24.639+0000
10995116280436|28587302322631|2012-04-13T18:06:16.291+0000
10995116280436|28587302323193|2012-05-30T22:37:10.031+0000
10995116280436|28587302323655|2012-03-26T05:29:32.670+0000
10995116280436|28587302323701|2012-03-23T21:53:38.290+0000
10995116280436|28587302323722|2012-04-16T16:18:47.959+0000
10995116280436|28587302324599|2012-05-22T06:23:59.869+0000
10995116280436|28587302324825|2012-04-18T20:06:14.945+0000
10995116280436|28587302325414|2012-05-06T04:41:35.419+0000
10995116280436|28587302325640|2012-04-15T11:52:12.821+0000
10995116280436|28587302325712|2012-04-07T10:06:22.643+0000
10995116280436|30786325577752|2012-06-06T05:41:13.497+0000
10995116280436|30786325578245|2012-07-21T05:44:08.281+0000
10995116280436|30786325578585|2012-07-05T01:57:55.053+0000
10995116280436|30786325578737|2012-06-23T09:29:10.656+0000
10995116280436|30786325578795|2012-07-14T06:49:51.337+0000
10995116280436|30786325579845|2012-06-08T22:36:17.388+0000
10995116280436|30786325580104|2012-06-28T20:05:47.552+0000
10995116280436|30786325580379|2012-05-21T11:27:08.163+0000
10995116280436|30786325581380|2012-05-30T03:39:17.299+0000
10995116280436|30786325581473|2012-07-11T22:01:15.616+0000
10995116280436|32985348833679|2012-09-01T02:39:15.155+0000
10995116280436|32985348834530|2012-08-19T16:15:42.837+0000
10995116280436|32985348835435|2012-09-04T16:19:25.216+0000
10995116280436|32985348835448|2012-08-08T21:40:47.797+0000
10995116280436|32985348835870|2012-08-16T18:32:54.605+0000
10995116280436|32985348836506|2012-08-12T23:08:28.445+0000
10995116280436|32985348836699|2012-08-14T03:07:05.196+0000
10995116280436|32985348836805|2012-08-23T08:24:19.210+0000
10995116280436|32985348836884|2012-07-19T19:45:54.130+0000
13194139535450|15393162789569|2011-05-17T23:56:08.448+0000
13194139535450|21990232555658|2011-10-12T04:03:02.535+0000
13194139535450|24189255813181|2011-12-11T11:08:48.603+0000
13194139535450|24189255813332|2012-01-13T22:58:21.575+0000
13194139535450|26388279069784|2012-02-17T04:26:43.701+0000
13194139535450|28587302326035|2012-04-11T16:54:50.859+0000
13194139535450|32985348834937|2012-08-28T08:40:23.294+0000
13194139535450|32985348836506|2012-07-19T07:31:05.984+0000
13194139535878|13194139536590|2011-02-17T18:06:23.303+0000
13194139535878|13194139537188|2011-03-25T20:46:40.985+0000
13194139535878|15393162790275|2011-04-06T19:00:50.636+0000
13194139535878|15393162790406|2011-04-16T17:01:15.103+0000
13194139535878|15393162790430|2011-05-01T20:38:08.268+0000
13194139535878|15393162791080|2011-05-21T21:59:30.274+0000
13194139535878|17592186044862|2011-06-25T05:59:02.698+0000
13194139535878|17592186045074|2011-07-13T12:26:42.510+0000
13194139535878|17592186045280|2011-07-08T16:59:18.884+0000
13194139535878|17592186047081|2011-07-31T08:48:05.133+0000
13194139535878|17592186047175|2011-06-10T01:24:29.447+0000
13194139535878|17592186048261|2011-06-14T12:15:30.450+0000
13194139535878|19791209300124|2011-09-14T11:08:35.316+0000
13194139535878|19791209300814|2011-07-31T20:40:00.330+0000
13194139535878|19791209301132|2011-08-29T23:00:20.751+0000
13194139535878|19791209301496|2011-09-03T11:07:02.589+0000
13194139535878|19791209301519|2011-07-20T02:58:08.029+0000
13194139535878|19791209301731|2011-08-30T05:03:03.208+0000
13194139535878|19791209302313|2011-09-02T06:52:57.345+0000
13194139535878|21990232555586|2011-09-13T01:41:17.939+0000
13194139535878|21990232555611|2011-12-02T02:09:12.368+0000
13194139535878|21990232556410|2011-10-03T09:33:55.772+0000
13194139535878|21990232556528|2011-10-20T20:02:22.928+0000
13194139535878|21990232556605|2011-11-06T17:10:49.440+0000
13194139535878|21990232557176|2011-10-21T03:39:22.965+0000
13194139535878|21990232558392|2011-11-11T03:27:58.227+0000
13194139535878|21990232559411|2011-11-05T04:45:35.477+0000
13194139535878|24189255811778|2011-12-16T17:51:11.458+0000
13194139535878|24189255812556|2011-12-01T10:14:57.593+0000
13194139535878|24189255814450|2012-01-02T19:05:43.423+0000
13194139535878|26388279066764|2012-03-14T05:09:22.252+0000
13194139535878|26388279066885|2012-02-28T11:00:45.270+0000
13194139535878|26388279067183|2012-02-03T03:15:26.891+0000
13194139535878|26388279068490|2012-02-03T08:22:03.864+0000
13194139535878|26388279069574|2012-03-10T23:00:03.544+0000
13194139535878|26388279069892|2012-02-27T17:10:55.565+0000
13194139535878|28587302322530|2012-04-04T01:22:24.416+0000
13194139535878|28587302323035|2012-04-26T11:11:31.183+0000
13194139535878|28587302325151|2012-04-24T10:16:38.397+0000
13194139535878|28587302326035|2012-05-02T20:31:08.048+0000
13194139535878|30786325578056|2012-06-22T20:01:39.217+0000
13194139535878|30786325578088|2012-05-29T17:07:54.991+0000
13194139535878|30786325579799|2012-05-29T10:01:21.624+0000
13194139535878|30786325579845|2012-06-13T05:55:22.574+0000
13194139535878|32985348833579|2012-09-12T09:43:58.224+0000
13194139535878|32985348833794|2012-08-20T10:47:04.892+0000
13194139535878|32985348834375|2012-08-16T02:19:01.788+0000
13194139535878|32985348834585|2012-07-29T16:40:12.727+0000
13194139535878|32985348835347|2012-07-23T16:10:03.415+0000
13194139535878|32985348835455|2012-09-04T14:36:13.979+0000
13194139535878|32985348835627|2012-08-01T16:50:45.135+0000
13194139535878|32985348836606|2012-08-29T16:36:36.245+0000
13194139536061|13194139536419|2011-03-03T01:51:34.507+0000
13194139536061|15393162789174|2011-03-29T15:38:57.497+0000
13194139536061|15393162790014|2011-05-02T07:44:00.784+0000
13194139536061|15393162791400|2011-05-17T23:13:52.965+0000
13194139536061|17592186046293|2011-07-23T12:41:05.191+0000
13194139536061|17592186046501|2011-07-04T04:16:44.232+0000
13194139536061|17592186048023|2011-06-20T18:39:39.755+0000
13194139536061|19791209303331|2011-08-09T23:41:51.559+0000
13194139536061|19791209303491|2011-08-21T15:13:01.858+0000
13194139536061|21990232556410|2011-09-25T13:16:48.934+0000
13194139536061|21990232558208|2011-10-16T11:35:40.520+0000
13194139536061|24189255812053|2012-01-19T10:48:02.768+0000
13194139536061|24189255813332|2012-01-15T06:02:26.793+0000
13194139536061|26388279067551|2012-02-29T16:22:56.840+0000
13194139536061|26388279068206|2012-02-27T09:57:25.660+0000
13194139536061|30786325578585|2012-07-16T09:32:42.288+0000
13194139536061|30786325580396|2012-06-08T17:16:39.201+0000
13194139536061|30786325580699|2012-07-01T22:49:45.966+0000
13194139536061|32985348833995|2012-08-26T17:43:52.481+0000
13194139536061|32985348834375|2012-08-19T19:05:54.086+0000
15393162789569|15393162791313|2011-05-03T05:14:05.917+0000
15393162789569|17592186045748|2011-07-31T04:05:05.100+0000
15393162789569|17592186046681|2011-07-07T03:46:36.160+0000
15393162789569|17592186046876|2011-06-26T06:07:00.386+0000
15393162789569|19791209300404|2011-07-28T17:36:26.729+0000
15393162789569|19791209301883|2011-09-08T02:48:24.025+0000
15393162789569|19791209301990|2011-08-02T11:49:20.997+0000
15393162789569|19791209303491|2011-08-11T04:17:45.120+0000
15393162789569|21990232555524|2011-10-22T20:34:42.810+0000
15393162789569|21990232556482|2011-09-13T13:44:39.990+0000
15393162789569|21990232556900|2011-10-15T10:01:50.419+0000
15393162789569|21990232558871|2011-10-14T02:25:15.502+0000
15393162789569|24189255814486|2011-12-02T16:18:56.968+0000
15393162789569|24189255814531|2012-01-17T10:49:40.959+0000
15393162789569|26388279066885|2012-02-22T19:58:31.639+0000
15393162789569|26388279067534|2012-01-19T03:37:31.773+0000
15393162789569|26388279067574|2012-02-29T08:02:34.896+0000
15393162789569|26388279068150|2012-02-11T01:36:50.335+0000
15393162789569|26388279068275|2012-03-12T02:55:52.584+0000
15393162789569|26388279068635|2012-02-19T13:48:59.309+0000
15393162789569|26388279068731|2012-03-20T02:12:25.918+0000
15393162789569|26388279069753|2012-03-09T13:54:27.813+0000
15393162789569|26388279070362|2012-02-06T07:30:31.231+0000
15393162789569|28587302323238|2012-05-23T07:49:41.923+0000
15393162789569|28587302324174|2012-04-19T02:27:31.682+0000
15393162789569|28587302324530|2012-04-12T17:31:05.401+0000
15393162789569|28587302325670|2012-03-24T23:30:47.121+0000
15393162789569|30786325578056|2012-07-06T15:38:59.030+0000
15393162789569|30786325578320|2012-07-09T10:22:56.308+0000
15393162789569|30786325578608|2012-07-17T13:00:16.248+0000
15393162789569|30786325578988|2012-05-26T06:24:46.936+0000
15393162789569|30786325579690|2012-06-08T14:28:00.105+0000
15393162789569|30786325579738|2012-06-13T21:43:30.498+0000
15393162789569|30786325579845|2012-06-10T01:56:07.937+0000
15393162789569|30786325580547|2012-06-08T15:52:37.502+0000
15393162789569|32985348834937|2012-08-17T02:55:24.090+0000
15393162789569|32985348835906|2012-08-11T18:40:33.667+0000
17592186044824|17592186045865|2011-06-25T08:03:57.061+0000
17592186044824|19791209301454|2011-08-10T04:15:49.226+0000
17592186044824|28587302325083|2012-04-10T09:33:33.394+0000
17592186044824|28587302325178|2012-05-08T21:45:35.026+0000
17592186044824|28587302326060|2012-04-21T17:09:12.665+0000
17592186044824|30786325578724|2012-07-08T17:34:02.827+0000
17592186045865|17592186046755|2011-07-06T19:28:51.173+0000
17592186045865|17592186046811|2011-05-28T00:35:00.845+0000
17592186045865|17592186046908|2011-06-23T21:59:30.705+0000
17592186045865|17592186048023|2011-06-13T16:14:06.482+0000
17592186045865|19791209302341|2011-07-11T04:36:58.631+0000
17592186045865|19791209303331|2011-09-02T20:58:28.020+0000
17592186045865|21990232555611|2011-11-06T12:45:12.357+0000
17592186045865|21990232555934|2011-10-21T22:52:46.018+0000
17592186045865|21990232556166|2011-11-03T02:21:29.978+0000
17592186045865|21990232556650|2011-10-30T08:59:50.492+0000
17592186045865|24189255811398|2012-01-20T13:21:54.600+0000
17592186045865|24189255811481|2011-12-26T22:51:24.160+0000
17592186045865|24189255812756|2012-01-20T10:35:59.441+0000
17592186045865|24189255813058|2012-01-06T12:11:22.447+0000
17592186045865|24189255814371|2012-01-17T22:48:33.585+0000
17592186045865|24189255814729|2012-01-14T07:15:51.251+0000
17592186045865|26388279066928|2012-02-09T19:55:00.865+0000
17592186045865|26388279069515|2012-02-05T15:32:20.172+0000
17592186045865|26388279069739|2012-03-27T04:38:01.849+0000
17592186045865|26388279070318|2012-01-28T06:33:01.382+0000
17592186045865|28587302323992|2012-05-04T18:18:41.722+0000
17592186045865|30786325578585|2012-07-10T12:08:11.043+0000
17592186045865|30786325580290|2012-06-22T19:56:07.155+0000
17592186045865|30786325580446|2012-06-13T18:16:55.651+0000
17592186045865|30786325581544|2012-06-05T21:12:13.023+0000
17592186045865|32985348833378|2012-09-05T22:51:18.664+0000
17592186045865|32985348833548|2012-08-06T08:58:46.027+0000
17592186045865|32985348835627|2012-07-22T07:04:19.444+0000
17592186045865|32985348836287|2012-09-04T22:00:51.803+0000
17592186045865|32985348837065|2012-09-10T22:45:02.741+0000
17592186045981|17592186047272|2011-06-13T05:49:10.905+0000
17592186045981|17592186047327|2011-06-19T13:04:40.366+0000
17592186045981|19791209300405|2011-08-27T03:58:54.939+0000
17592186045981|19791209303477|2011-08-19T09:25:18.958+0000
17592186045981|21990232557493|2011-11-09T16:39:29.571+0000
17592186045981|21990232557756|2011-09-16T12:52:31.192+0000
17592186045981|21990232558080|2011-11-04T10:45:20.268+0000
17592186045981|24189255811277|2011-12-12T05:58:31.393+0000
17592186045981|24189255811719|2011-12-30T21:20:25.753+0000
17592186045981|24189255814476|2011-11-21T10:28:21.415+0000
17592186045981|26388279067183|2012-01-17T06:30:25.404+0000
17592186045981|26388279068275|2012-03-16T01:21:11.898+0000
17592186045981|26388279069828|2012-02-28T22:20:28.895+0000
17592186045981|28587302322499|2012-04-20T22:12:38.663+0000
17592186045981|28587302323175|2012-05-04T15:20:31.750+0000
17592186045981|28587302325169|2012-03-18T03:52:59.252+0000
17592186045981|30786325578258|2012-07-18T02:11:47.685+0000
17592186045981|30786325578600|2012-06-30T00:09:55.048+0000
17592186045981|30786325579648|2012-06-04T18:20:08.014+0000
17592186047318|21990232558990|2011-10-31T01:30:00.747+0000
17592186047761|17592186048261|2011-06-30T04:15:36.039+0000
17592186047761|19791209301664|2011-08-15T05:27:52.183+0000
17592186047761|19791209302513|2011-09-06T05:47:22.161+0000
17592186047761|19791209303342|2011-08-04T13:21:01.282+0000
17592186047761|21990232556220|2011-10-04T00:57:00.335+0000
17592186047761|24189255812669|2012-01-13T12:12:57.807+0000
17592186047761|24189255812924|2012-01-17T01:22:26.298+0000
17592186047761|24189255813524|2011-11-26T22:17:57.776+0000
17592186047761|24189255814728|2011-12-04T08:42:07.895+0000
17592186047761|26388279066885|2012-03-14T15:05:32.553+0000
17592186047761|26388279067086|2012-03-14T22:04:41.977+0000
17592186047761|26388279069872|2012-03-11T20:59:17.950+0000
17592186047761|28587302325712|2012-03-22T23:58:40.797+0000
17592186047761|30786325577877|2012-06-18T18:54:40.405+0000
17592186047761|30786325579579|2012-06-18T17:24:34.423+0000
17592186047761|30786325580943|2012-06-13T00:09:54.595+0000
17592186047761|32985348835448|2012-08-08T09:27:51.685+0000
17592186047761|32985348836215|2012-07-24T07:13:10.446+0000
17592186047761|32985348836997|2012-07-28T03:39:07.327+0000
19791209300474|19791209302941|2011-09-06T17:59:27.867+0000
19791209300474|19791209303550|2011-09-06T11:02:02.423+0000
19791209300474|21990232556141|2011-11-04T07:51:43.668+0000
19791209300474|24189255811663|2011-12-05T21:34:04.749+0000
19791209300474|26388279066717|2012-01-20T03:52:11.701+0000
19791209300474|26388279067086|2012-03-31T22:47:49.288+0000
19791209300474|26388279067534|2012-01-14T22:45:43.481+0000
19791209300474|28587302322537|2012-03-30T13:47:10.197+0000
19791209300474|28587302324599|2012-05-26T01:08:25.751+0000
19791209300474|30786325579845|2012-06-19T01:43:05.792+0000
19791209300474|30786325580437|2012-05-21T05:17:51.725+0000
19791209300474|30786325581208|2012-05-30T20:01:21.167+0000
19791209300474|32985348834375|2012-08-11T14:18:25.959+0000
19791209300474|32985348834873|2012-08-06T08:59:54.505+0000
19791209300739|26388279068863|2012-03-19T08:43:06.250+0000
19791209300739|28587302325774|2012-04-21T04:14:31.314+0000
19791209300739|30786325579845|2012-06-02T08:15:39.609+0000
19791209302057|19791209303437|2011-08-28T14:31:48.332+0000
19791209302057|21990232557493|2011-11-01T08:10:01.730+0000
19791209302057|24189255811726|2011-12-26T00:42:39.547+0000
19791209302057|24189255813195|2011-12-31T06:42:26.143+0000
19791209302057|24189255813220|2012-01-16T16:01:28.878+0000
19791209302057|24189255813332|2012-01-09T14:17:21.577+0000
19791209302057|24189255813553|2011-12-29T08:54:00.536+0000
19791209302057|24189255814889|2011-12-01T14:48:15.096+0000
19791209302057|26388279066636|2012-03-06T00:29:15.520+0000
19791209302057|26388279067534|2012-01-25T06:56:08.878+0000
19791209302057|26388279068856|2012-03-09T12:20:58.608+0000
19791209302057|26388279068895|2012-03-18T01:44:46.877+0000
19791209302057|26388279070362|2012-01-31T21:34:21.312+0000
19791209302057|28587302325873|2012-03-29T18:23:09.475+0000
19791209302057|28587302326035|2012-04-29T08:47:33.641+0000
19791209302057|30786325580879|2012-06-05T05:57:57.017+0000
19791209302057|30786325581249|2012-05-25T09:40:37.783+0000
19791209302057|32985348834879|2012-08-03T11:20:03.182+0000
19791209302057|32985348835144|2012-08-05T11:08:11.090+0000
19791209302057|32985348835870|2012-08-14T05:09:52.574+0000
19791209302057|32985348836980|2012-08-30T03:55:29.533+0000
21990232556180|24189255814875|2012-01-18T12:12:21.541+0000
21990232556180|30786325578057|2012-06-10T17:18:35.944+0000
21990232556180|32985348835207|2012-08-24T01:52:14.078+0000
21990232558419|24189255811566|2011-12-26T02:47:58.880+0000
21990232558419|30786325580437|2012-06-05T07:28:10.932+0000
21990232558419|30786325580943|2012-06-11T03:34:19.751+0000
21990232558419|30786325581490|2012-07-07T11:33:14.099+0000
21990232558419|32985348834536|2012-09-07T01:40:48.812+0000
21990232558419|32985348835762|2012-08-20T19:50:41.639+0000
21990232558419|32985348835879|2012-08-02T12:35:24.771+0000
21990232558990|21990232559060|2011-10-14T01:23:59.465+0000
21990232558990|21990232559204|2011-10-24T00:39:09.458+0000
21990232558990|24189255811566|2011-12-28T00:21:10.744+0000
21990232558990|24189255811940|2012-01-26T20:36:16.887+0000
21990232558990|24189255812574|2011-11-14T00:57:12.703+0000
21990232558990|24189255812657|2012-01-01T18:47:34.025+0000
21990232558990|24189255812669|2012-01-17T16:55:17.198+0000
21990232558990|24189255812877|2012-01-20T02:19:50.048+0000
21990232558990|24189255813016|2012-01-13T10:48:49.011+0000
21990232558990|24189255813447|2011-12-03T20:12:09.611+0000
21990232558990|24189255813658|2012-01-10T00:42:57.387+0000
21990232558990|24189255814486|2011-12-23T23:59:36.098+0000
21990232558990|24189255814889|2011-12-02T10:26:03.399+0000
21990232558990|24189255814900|2011-12-21T16:06:07.338+0000
21990232558990|26388279066936|2012-02-12T02:56:56.839+0000
21990232558990|26388279066958|2012-02-05T19:38:06.858+0000
21990232558990|26388279067426|2012-04-02T00:33:18.093+0000
21990232558990|26388279067479|2012-03-09T14:16:31.363+0000
21990232558990|26388279067534|2012-02-06T02:50:23.129+0000
21990232558990|26388279067581|2012-02-18T23:53:45.195+0000
21990232558990|26388279067805|2012-03-21T14:00:53.180+0000
21990232558990|26388279068864|2012-03-25T02:27:49.491+0000
21990232558990|26388279069003|2012-01-17T04:31:34.810+0000
21990232558990|26388279069199|2012-03-27T00:21:41.350+0000
21990232558990|26388279069574|2012-02-18T03:31:45.877+0000
21990232558990|26388279069828|2012-02-06T08:22:18.391+0000
21990232558990|26388279070070|2012-02-21T09:26:51.842+0000
21990232558990|28587302322250|2012-03-18T10:21:04.922+0000
21990232558990|28587302322308|2012-04-24T02:12:35.747+0000
21990232558990|28587302322524|2012-03-18T20:20:14.473+0000
21990232558990|28587302322537|2012-04-12T10:32:44.192+0000
21990232558990|28587302322727|2012-04-17T10:31:32.543+0000
21990232558990|28587302322865|2012-04-02T18:04:29.954+0000
21990232558990|28587302323373|2012-04-23T20:48:59.968+0000
21990232558990|28587302323579|2012-04-19T03:12:29.579+0000
